MOMSN,IridDate,IridLat,IridLng,IridCEP,EmailTime,SerialNum,TotalMsgPart,MsgPart,MsgType,SendTime,MsgLength,DataRecSize,DataRecNum,ChainSN,ChainSenSep,H_MeasureTime,H_DutyCycle,H_EndVolt,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199,T200,T201,T202,T203,T204,T205,T206,T207,T208,T209,T210,T211,T212,T213,T214,T215,T216,T217,T218,T219,T220,T221,T222,T223,T224,T225,T226,T227,T228,T229,T230,T231,T232,T233,T234,T235,T236,T237,T238,T239,T240,T241,T242,T243,T244,T245,T246,T247,T248,T249,T250,T251,T252,T253,T254,T255,T256,T257,T258,T259,T260,T261,T262,T263,T264,T265,T266,T267,T268,T269,T270,T271,T272,T273,T274,T275,T276,T277,T278,T279,T280,T281,T282,T283,T284,T285,T286,T287
14,2016-06-07 14:49:55,56.44029,-5.39419,7,4,1,1,2,0,2016-06-07 14:49:31,334,2,150,250,0,0,0,0,26.375,26.375,26.375,26.3125,26.3125,26.375,26.3125,26.3125,26.3125,26.375,26.4375,26.5,26.5625,26.625,26.6875,26.6875,26.6875,26.6875,26.6875,26.5625,26.6875,26.625,26.5,26.5625,26.5625,26.5,26.5,26.5625,26.5625,26.5,26.5,26.5,26.5,26.5625,26.5625,26.5625,26.5,26.5,26.4375,26.4375,26.4375,26.4375,26.5625,26.5,26.625,26.5625,26.625,26.625,26.625,26.625,26.6875,26.75,26.75,26.6875,26.75,26.75,26.75,26.75,26.75,26.75,26.6875,26.75,26.6875,26.6875,26.6875,26.625,26.5625,26.5625,26.625,26.5,26.5,26.5625,26.5625,26.5625,26.5625,26.5625,26.5625,26.5,26.5625,26.5,26.5,26.5625,26.5,26.5,26.5,26.5,26.5625,26.5625,26.625,26.625,26.6875,26.6875,26.6875,26.6875,26.6875,26.6875,26.625,26.75,26.6875,26.6875,26.8125,26.6875,26.75,26.6875,26.6875,26.6875,26.625,26.625,26.625,26.625,26.625,26.5625,26.625,26.5625,26.5625,26.5625,26.625,26.5625,26.625,26.5,26.5625,26.5625,26.625,26.5,26.5,26.5,26.4375,26.5,26.5625,26.5,26.5625,26.5625,26.5625,26.5,26.4375,26.5625,26.5,26.5,26.5625,26.5,26.5625,26.5625,26.625,26.625,26.625,26.625,26.625,26.625,26.75,26.6875,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
15,2016-06-07 14:50:35,56.44029,-5.39419,3,4,1,2,2,0,2016-06-07 14:49:31,216,2,91,250,0,0,0,0,26.6875,26.75,26.6875,26.6875,26.625,26.625,26.625,26.5625,26.5625,26.5,26.5,26.5,26.5,26.5,26.4375,26.5625,26.4375,26.5,26.5625,26.5,26.5,26.4375,26.5,26.4375,26.5,26.5,26.5,26.5,26.5,26.625,26.5,26.5,26.625,26.625,26.6875,26.6875,26.6875,26.6875,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.6875,26.6875,26.6875,26.6875,26.6875,26.6875,26.625,26.625,26.625,26.625,26.4375,26.5625,26.5625,26.5625,26.5,26.5625,26.5,26.5625,26.5,26.5625,26.5,26.5,26.5,26.5625,26.5625,26.5,26.5,26.5,26.4375,26.4375,26.4375,26.4375,26.5,26.5,26.5625,26.5625,26.5,26.625,26.5625,26.625,26.5625,26.5625,26.625,26.625,26.25,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
16,2016-06-07 14:54:15,56.44029,-5.39419,4,4,3,1,1,1,2016-06-07 14:53:50,275,1,241,250,0,0,0,0,1.9375,2,2,2,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.875,1.875,1.8125,1.9375,1.875,1.875,1.9375,1.9375,1.9375,1.875,1.875,1.875,1.875,2,2,1.875,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,2,1.9375,2,1.9375,1.9375,1.9375,2,2,1.9375,1.9375,1.875,1.9375,1.9375,1.9375,1.875,1.875,1.875,1.9375,1.875,1.875,1.9375,1.875,1.8125,1.8125,1.8125,1.875,1.875,1.875,1.875,1.9375,1.875,1.8125,1.8125,1.8125,1.8125,1.9375,1.9375,1.875,1.875,1.8125,1.8125,1.75,1.875,1.875,1.8125,1.75,1.75,1.75,1.8125,1.8125,1.75,1.6875,1.625,1.625,1.6875,1.6875,1.75,1.6875,1.6875,1.6875,1.75,1.6875,1.6875,1.625,1.75,1.75,1.75,1.75,1.6875,1.75,1.75,1.6875,1.6875,1.6875,1.625,1.6875,1.75,1.75,1.75,1.75,1.75,1.75,1.625,1.625,1.6875,1.6875,1.625,1.6875,1.625,1.6875,1.6875,1.6875,1.6875,1.6875,1.75,1.75,1.6875,1.6875,1.625,1.625,1.6875,1.75,1.6875,1.625,1.6875,1.75,1.6875,1.75,1.75,1.75,1.6875,1.625,1.625,1.625,1.625,1.5625,1.5625,1.625,1.5625,1.625,1.5625,1.625,1.625,1.6875,1.6875,1.6875,1.625,1.5625,1.625,1.625,1.6875,1.6875,1.6875,1.625,1.625,1.625,1.6875,1.625,1.6875,1.625,1.625,1.6875,1.625,1.625,1.5625,1.625,1.625,1.5625,1.625,1.625,1.625,1.625,1.625,1.6875,1.6875,1.6875,1.75,1.75,1.6875,1.625,1.625,1.625,1.6875,1.6875,1.6875,1.6875,1.6875,1.6875,1.625,1.6875,1.625,1.6875,1.6875,1.75,1.75,1.6875,1.625,1.6875,1.6875,1.6875,1.625,1.6875,1.625,1.6875,1.625,1.625,1.25,1.25,1.625,1.6875,1.625,1.6875,1.6875,1.625,1.5625,1.5625,1.625,1.625,1.625,1.5,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
17,2016-06-07 14:54:50,56.43746,-5.45879,4,3,4,1,1,2,2016-06-07 14:54:16,275,1,241,250,0,1,0,0,4.125,4.875,5.125,5.125,5.125,5.125,5.125,5.0625,5,5,4.9375,4.8125,4.75,4.625,4.9375,5.1875,5.375,5.5,5.5,5.5,5.4375,5.5,5.4375,5.3125,5.375,5.3125,5.125,5.1875,5.125,5.125,5.1875,5.3125,5.375,5.4375,5.5625,5.5625,5.5,5.4375,5.4375,5.5,5.4375,5.375,5.4375,5.25,5.25,5.375,5.5625,5.625,5.625,5.625,5.5625,5.625,5.625,5.5625,5.5,5.5,5.5,5.5,5.375,5.3125,5.3125,5.375,5.1875,5.125,5.3125,5.4375,5.4375,5.5,5.4375,5.375,5.25,5.125,5.1875,5.25,5.375,5.5,5.625,5.5625,5.5625,5.5,5.375,5.3125,5.4375,5.5,5.4375,5.375,5.3125,5.3125,5.375,5.1875,4.9375,4.625,4.375,4.4375,4.5625,4.6875,4.75,4.75,4.75,4.625,4.625,4.5625,4.4375,4.5,4.75,4.8125,4.75,4.6875,4.625,4.625,4.5625,4.4375,4.375,4.25,4.1875,4.3125,4.4375,4.5,4.5625,4.625,4.625,4.5625,4.4375,4.375,4.375,4.375,4.3125,4.25,4.375,4.5,4.6875,4.8125,4.9375,5,5,5.0625,4.875,4.8125,4.6875,4.6875,4.8125,4.9375,4.9375,4.75,4.75,4.8125,4.8125,4.9375,4.9375,4.9375,4.8125,4.6875,4.5625,4.3125,4.125,3.875,3.9375,4.125,4.125,4.1875,4.25,4.3125,4.375,4.4375,4.4375,4.375,4.1875,4.0625,4.125,4.3125,4.375,4.5,4.5625,4.375,4.4375,4.5,4.625,4.5625,4.5,4.4375,4.625,4.8125,4.75,4.6875,4.625,4.5,4.4375,4.5,4.625,4.6875,4.8125,4.875,5,5.125,5.0625,5.125,5.125,5.0625,4.9375,4.8125,4.75,4.625,4.625,4.625,4.625,4.625,4.5,4.4375,4.375,4.5,4.4375,4.5,4.625,4.75,4.875,4.8125,4.6875,4.8125,4.75,4.75,4.75,4.75,4.6875,4.5,4.25,4.125,3.5,3.3125,3.9375,4.375,4.5625,4.5,4.3125,4.125,4,4,4.0625,4.125,4.0625,3.625,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
19,2016-06-08 13:42:00,56.43746,-5.45879,2,4,1,1,2,0,2016-06-08 13:41:34,334,2,150,250,0,0,0,0,21.5625,21.375,21.375,21.3125,21.3125,21.375,21.3125,21.3125,21.3125,21.3125,21.375,21.375,21.375,21.4375,21.375,21.4375,21.375,21.4375,21.4375,21.3125,21.375,21.375,21.25,21.375,21.375,21.3125,21.375,21.375,21.375,21.3125,21.3125,21.3125,21.3125,21.375,21.4375,21.375,21.375,21.4375,21.375,21.4375,21.4375,21.4375,21.5625,21.5,21.5625,21.5,21.5625,21.5625,21.5625,21.5,21.5,21.5,21.5,21.375,21.375,21.375,21.375,21.4375,21.4375,21.4375,21.375,21.4375,21.375,21.4375,21.4375,21.375,21.3125,21.3125,21.375,21.375,21.4375,21.5,21.5,21.5625,21.5625,21.5,21.625,21.5625,21.5625,21.5625,21.625,21.625,21.625,21.625,21.5625,21.5625,21.625,21.625,21.625,21.625,21.6875,21.6875,21.6875,21.625,21.625,21.6875,21.625,21.625,21.625,21.625,21.6875,21.625,21.6875,21.6875,21.6875,21.6875,21.625,21.625,21.625,21.625,21.6875,21.6875,21.6875,21.625,21.625,21.6875,21.625,21.5625,21.625,21.5,21.5625,21.5,21.5625,21.5,21.4375,21.375,21.375,21.375,21.375,21.3125,21.3125,21.3125,21.25,21.1875,21.1875,21.1875,21.125,21.125,21.125,21,21.0625,21.0625,21.0625,21.125,21.125,21.0625,21.125,21.1875,21.25,21.25,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
20,2016-06-08 13:42:35,56.44029,-5.39419,3,11,1,2,2,0,2016-06-08 13:41:34,216,2,91,250,0,0,0,0,21.3125,21.3125,21.25,21.1875,21.125,21.125,21.125,21.0625,21,20.9375,20.9375,20.9375,20.9375,20.9375,20.875,20.9375,20.875,20.9375,21,21.0625,21.0625,21.0625,21.125,21.125,21.1875,21.25,21.3125,21.25,21.3125,21.375,21.25,21.1875,21.1875,21.125,21.125,21.125,21.0625,21,21.0625,21.0625,21.0625,21,21,21.0625,21.125,21.125,21.125,21.0625,21.0625,21.0625,21.0625,21.0625,21,21,21,20.9375,20.8125,20.9375,20.9375,20.9375,20.875,20.9375,20.9375,21,21,21.0625,21.0625,21.125,21.125,21.1875,21.25,21.25,21.3125,21.3125,21.375,21.3125,21.4375,21.5,21.375,21.3125,21.1875,21.125,21,21.0625,21,21.0625,21,21,21,21,21.75,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
21,2016-06-08 13:46:21,56.46015,-5.39419,3,7,3,1,1,1,2016-06-08 13:45:48,275,1,241,250,0,0,0,0,1.6875,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.6875,1.8125,1.75,1.75,1.75,1.75,1.8125,1.8125,1.75,1.8125,1.75,1.8125,1.75,1.875,1.875,1.8125,1.8125,1.8125,1.75,1.75,1.8125,1.75,1.8125,1.75,1.75,1.6875,1.75,1.6875,1.75,1.6875,1.6875,1.75,1.6875,1.6875,1.6875,1.6875,1.75,1.6875,1.6875,1.6875,1.625,1.6875,1.6875,1.6875,1.6875,1.6875,1.6875,1.625,1.6875,1.6875,1.6875,1.625,1.625,1.625,1.625,1.625,1.5625,1.625,1.5625,1.5,1.5,1.5,1.5,1.4375,1.5,1.5,1.5,1.5,1.5,1.5,1.4375,1.4375,1.5,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.5,1.4375,1.4375,1.4375,1.375,1.4375,1.4375,1.375,1.5,1.5,1.4375,1.4375,1.4375,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5625,1.4375,1.5,1.5,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.5,1.5,1.4375,1.5,1.5,1.5,1.5,1.5,1.4375,1.5,1.5,1.5,1.4375,1.4375,1.4375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.3125,1.375,1.375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.5,1.5,1.4375,1.4375,1.375,1.4375,1.4375,1.4375,1.4375,1.4375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.4375,1.375,1.375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.375,1.4375,1.375,1.375,1.4375,1.375,1.4375,1.4375,1.4375,1.4375,1.375,1.5,1.5,1.5,1.5,1.4375,1.5,1.5,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.375,1.25,1.25,1.0625,1.0625,1.3125,1.3125,1.3125,1.25,1.3125,1.3125,1.375,1.3125,1.3125,1.375,1.375,1.3125,-0.1875,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
22,2016-06-08 13:47:47,56.44029,-5.39419,3,7,4,1,1,2,2016-06-08 13:46:23,275,1,241,250,0,1,0,0,3.5625,4.125,4.1875,4.3125,4.3125,4.3125,4.25,4.1875,4.25,4.25,4.25,4.25,4.3125,4.25,4.25,4.3125,4.3125,4.3125,4.25,4.1875,4.25,4.25,4.25,4.25,4.375,4.375,4.4375,4.375,4.3125,4.3125,4.3125,4.3125,4.25,4.3125,4.25,4.25,4.1875,4.1875,4.125,4.125,4.125,4.125,4.125,4.125,4.0625,4.125,4.125,4.1875,4.125,4.125,4.1875,4.0625,4.125,4.125,4.1875,4.125,4.0625,4.125,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4,4,3.9375,3.9375,3.875,3.8125,3.5625,3.6875,3.8125,3.75,3.8125,3.8125,3.75,3.75,3.75,3.75,3.75,3.6875,3.6875,3.6875,3.75,3.6875,3.6875,3.6875,3.75,3.75,3.8125,3.75,3.6875,3.6875,3.625,3.6875,3.75,3.6875,3.75,3.8125,3.75,3.75,3.75,3.75,3.75,3.8125,3.8125,3.75,3.75,3.75,3.75,3.6875,3.75,3.6875,3.6875,3.75,3.8125,3.75,3.75,3.6875,3.6875,3.625,3.5625,3.6875,3.6875,3.625,3.625,3.625,3.625,3.625,3.625,3.625,3.625,3.6875,3.75,3.75,3.6875,3.75,3.75,3.75,3.8125,3.8125,3.6875,3.75,3.6875,3.6875,3.5625,3.5625,3.5625,3.5,3.4375,3.4375,3.4375,3.4375,3.4375,3.375,3.375,3.375,3.375,3.375,3.4375,3.5,3.5,3.5625,3.5,3.5625,3.5625,3.4375,3.5,3.5625,3.5625,3.5625,3.5625,3.4375,3.5,3.4375,3.5,3.4375,3.4375,3.4375,3.375,3.375,3.3125,3.3125,3.25,3.25,3.25,3.3125,3.375,3.3125,3.375,3.375,3.4375,3.4375,3.5,3.5,3.4375,3.375,3.4375,3.375,3.375,3.4375,3.375,3.375,3.4375,3.375,3.4375,3.375,3.4375,3.5,3.5,3.4375,3.4375,3.4375,3.4375,3.3125,3.3125,3.25,3.25,3.25,3.3125,3.375,3.3125,3.1875,2.9375,2.625,2.5625,2.9375,3,3,3,3,3,3,2.9375,2.9375,3,2.9375,2.6875,-0.0625,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
24,2016-06-08 19:01:14,56.44029,-5.39419,3,3,6,1,2,0,2016-06-08 19:00:40,334,2,150,250,0,0,0,0,20.75,20.9375,21.125,21.1875,21.25,21.25,21.1875,20.9375,20.6875,20.625,20.6875,20.875,20.875,21,21,21.0625,21.0625,21.0625,20.9375,20.8125,20.8125,20.75,20.625,20.625,20.5625,20.4375,20.4375,20.5625,20.6875,20.75,20.875,20.9375,21.125,21.1875,21.3125,21.3125,21.375,21.4375,21.4375,21.4375,21.4375,21.5,21.6875,21.6875,21.8125,21.8125,21.9375,22.0625,22.25,22.4375,22.3125,22.3125,22.0625,21.875,21.75,21.75,21.8125,21.625,21.5,21.5,21.125,20.9375,20.8125,20.8125,20.75,20.75,20.6875,20.625,20.625,20.6875,21.0625,21.6875,21.3125,20.9375,20.6875,20.625,20.625,20.6875,20.8125,20.9375,21.0625,21.3125,21.5625,21.8125,21.625,21.375,21.3125,21.3125,21.125,20.8125,20.75,20.6875,20.875,21.0625,21.1875,20.9375,20.5625,20.4375,20.375,20.375,20.5,20.5,20.625,20.6875,20.75,20.8125,20.75,20.75,20.8125,20.875,20.9375,21.0625,21.3125,21.6875,22.125,22.3125,22.0625,21.75,21.6875,21.5,21.375,21.375,21.5,21.4375,21.25,21.125,21.0625,21.1875,21.25,21.3125,21.4375,21.5625,21.625,21.4375,21.1875,21.1875,21.1875,21.3125,21.4375,21.4375,21.5625,21.5625,21.5625,21.625,21.625,21.5625,21.5,21.375,21.0625,20.8125,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
