Longitude (x);Latitude (y);Station Name;Climate ID;Date/Time (UTC);Year;Month;Day;Time (UTC);Temp (C);Temp Flag;Dew Point Temp (C);Dew Point Temp Flag;Rel Hum (%);Rel Hum Flag;Precip. Amount (mm);Precip. Amount Flag;Wind Dir (10s deg);Wind Dir Flag;Wind Spd (km/h);Wind Spd Flag;Visibility (km);Visibility Flag;Stn Press (kPa);Stn Press Flag;Hmdx;Hmdx Flag;Wind Chill;Wind Chill Flag;Weather
-61.68;56.55;NAIN;8502799;2017-03-02 10:00;2017;3;2;10:00;-23.5;;-29.6;;58;;0.0;;28;;25;;;;101.11;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 11:00;2017;3;2;11:00;-23.1;;-29.1;;58;;0.0;;31;;27;;;;101.06;;;;-36;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 12:00;2017;3;2;12:00;-22.8;;-28.9;;57;;0.0;;29;;22;;;;101.08;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 13:00;2017;3;2;13:00;-22.8;;-28.7;;58;;0.0;;28;;17;;;;101.07;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 14:00;2017;3;2;14:00;-21.1;;-27.7;;55;;0.0;;28;;18;;;;101.07;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 15:00;2017;3;2;15:00;-20.7;;-27.2;;56;;0.0;;28;;18;;;;101.06;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 16:00;2017;3;2;16:00;-19.7;;-26.5;;55;;0.0;;29;;18;;;;101.01;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 17:00;2017;3;2;17:00;-18.8;;-25.6;;55;;0.0;;29;;21;;;;100.98;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 18:00;2017;3;2;18:00;-18.3;;-25.2;;55;;0.0;;30;;25;;;;100.97;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 19:00;2017;3;2;19:00;-17.7;;-24.6;;55;;0.0;;30;;23;;;;100.97;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 20:00;2017;3;2;20:00;-17.3;;-24.5;;54;;0.0;;30;;19;;;;100.95;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 21:00;2017;3;2;21:00;-18.4;;-24.2;;60;;0.0;;32;;18;;;;100.93;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 22:00;2017;3;2;22:00;-18.8;;-24.9;;58;;0.0;;32;;19;;;;100.97;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-02 23:00;2017;3;2;23:00;-19.7;;-25.4;;60;;0.0;;33;;16;;;;101.02;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 00:00;2017;3;3;00:00;-20.3;;-26.0;;60;;0.0;;32;;17;;;;100.99;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 01:00;2017;3;3;01:00;-20.4;;-25.7;;62;;0.0;;31;;22;;;;100.96;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 02:00;2017;3;3;02:00;-21.0;;-25.6;;66;;0.0;;32;;21;;;;100.93;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 03:00;2017;3;3;03:00;-20.7;;-25.4;;66;;0.0;;33;;25;;;;100.88;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 04:00;2017;3;3;04:00;-20.9;;-25.5;;67;;0.0;;33;;25;;;;100.84;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 05:00;2017;3;3;05:00;-21.0;;-25.5;;67;;0.0;;33;;26;;;;100.80;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 06:00;2017;3;3;06:00;-20.8;;-25.3;;67;;0.0;;33;;24;;;;100.78;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 07:00;2017;3;3;07:00;-20.8;;-25.3;;67;;0.0;;32;;24;;;;100.77;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 08:00;2017;3;3;08:00;-20.9;;-25.2;;69;;0.0;;31;;25;;;;100.77;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 09:00;2017;3;3;09:00;-20.8;;-25.1;;68;;0.0;;31;;30;;;;100.77;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 10:00;2017;3;3;10:00;-21.0;;-25.3;;68;;0.0;;32;;34;;;;100.77;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 11:00;2017;3;3;11:00;-21.0;;-25.3;;68;;0.0;;32;;35;;;;100.78;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 12:00;2017;3;3;12:00;-20.6;;-25.2;;67;;0.0;;32;;36;;;;100.77;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 13:00;2017;3;3;13:00;-20.4;;-25.1;;66;;0.0;;32;;34;;;;100.75;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 14:00;2017;3;3;14:00;-19.9;;-25.0;;63;;0.0;;32;;37;;;;100.78;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 15:00;2017;3;3;15:00;-19.3;;-24.5;;63;;0.0;;32;;41;;;;100.78;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 16:00;2017;3;3;16:00;-18.7;;-24.4;;61;;0.0;;32;;38;;;;100.78;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 17:00;2017;3;3;17:00;-18.2;;-24.4;;58;;0.0;;32;;35;;;;100.78;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 18:00;2017;3;3;18:00;-17.8;;-24.4;;56;;0.0;;32;;31;;;;100.77;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 19:00;2017;3;3;19:00;-17.5;;-23.9;;57;;0.0;;32;;37;;;;100.73;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 20:00;2017;3;3;20:00;-17.7;;-24.2;;57;;0.0;;32;;43;;;;100.74;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 21:00;2017;3;3;21:00;-17.7;;-24.5;;55;;0.0;;32;;40;;;;100.78;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 22:00;2017;3;3;22:00;-17.7;;-25.4;;51;;0.0;;32;;39;;;;100.81;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-03 23:00;2017;3;3;23:00;-18.3;;-25.5;;53;;0.0;;32;;36;;;;100.82;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 00:00;2017;3;4;00:00;-18.6;;-25.6;;54;;0.0;;32;;44;;;;100.81;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 01:00;2017;3;4;01:00;-18.9;;-26.1;;53;;0.2;;32;;53;;;;100.84;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 02:00;2017;3;4;02:00;-19.0;;-26.1;;53;;0.0;;32;;46;;;;100.81;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 03:00;2017;3;4;03:00;-19.1;;-25.5;;57;;0.0;;32;;52;;;;100.85;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 04:00;2017;3;4;04:00;-19.1;;-24.7;;61;;0.2;;32;;47;;;;100.81;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 05:00;2017;3;4;05:00;-19.0;;-24.0;;64;;0.3;;32;;61;;;;100.75;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 06:00;2017;3;4;06:00;-18.8;;-24.3;;62;;0.3;;32;;60;;;;100.71;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 07:00;2017;3;4;07:00;-18.8;;-24.2;;63;;0.2;;32;;65;;;;100.69;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 08:00;2017;3;4;08:00;-18.5;;-23.7;;64;;0.2;;32;;66;;;;100.70;;;;-35;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 09:00;2017;3;4;09:00;-18.1;;-23.6;;62;;0.5;;32;;62;;;;100.72;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 10:00;2017;3;4;10:00;-18.1;;-22.8;;66;;0.2;;32;;57;;;;100.78;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 11:00;2017;3;4;11:00;-18.0;;-21.2;;76;;0.2;;32;;61;;;;100.75;;;;-34;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 12:00;2017;3;4;12:00;-17.7;;-21.1;;75;;0.5;;32;;60;;;;100.82;;;;-33;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 13:00;2017;3;4;13:00;-17.3;;-21.2;;72;;0.3;;32;;52;;;;100.86;;;;-32;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 14:00;2017;3;4;14:00;-16.7;;-20.9;;70;;0.2;;32;;55;;;;100.87;;;;-31;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 15:00;2017;3;4;15:00;-16.0;;-21.0;;65;;0.0;;32;;52;;;;100.89;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 16:00;2017;3;4;16:00;-15.2;;-20.5;;64;;0.2;;33;;52;;;;100.91;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 17:00;2017;3;4;17:00;-14.6;;-20.4;;61;;0.0;;33;;52;;;;100.94;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 18:00;2017;3;4;18:00;-14.3;;-20.3;;60;;0.2;;33;;53;;;;100.99;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 19:00;2017;3;4;19:00;-14.2;;-20.3;;60;;0.0;;33;;62;;;;101.05;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 20:00;2017;3;4;20:00;-14.2;;-20.4;;60;;0.3;;33;;66;;;;101.09;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 21:00;2017;3;4;21:00;-14.1;;-21.4;;54;;0.3;;33;;57;;;;101.21;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 22:00;2017;3;4;22:00;-14.3;;-21.5;;54;;0.2;;32;;56;;;;101.31;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-04 23:00;2017;3;4;23:00;-14.3;;-21.9;;53;;0.0;;32;;55;;;;101.42;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 00:00;2017;3;5;00:00;-14.3;;-22.0;;52;;0.3;;32;;66;;;;101.43;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 01:00;2017;3;5;01:00;-14.4;;-22.0;;52;;0.3;;32;;60;;;;101.47;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 02:00;2017;3;5;02:00;-14.5;;-21.9;;53;;0.0;;32;;64;;;;101.54;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 03:00;2017;3;5;03:00;-14.6;;-22.4;;51;;0.3;;32;;58;;;;101.63;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 04:00;2017;3;5;04:00;-14.6;;-22.6;;51;;0.0;;32;;46;;;;101.74;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 05:00;2017;3;5;05:00;-14.8;;-22.9;;50;;0.0;;32;;49;;;;101.75;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 06:00;2017;3;5;06:00;-15.0;;-23.3;;49;;0.2;;32;;52;;;;101.77;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 07:00;2017;3;5;07:00;-15.0;;-23.3;;49;;0.0;;32;;56;;;;101.81;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 08:00;2017;3;5;08:00;-15.4;;-24.1;;47;;0.2;;32;;56;;;;101.85;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 09:00;2017;3;5;09:00;-15.5;;-25.1;;44;;0.0;;32;;59;;;;101.97;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 10:00;2017;3;5;10:00;-16.0;;-25.5;;44;;0.2;;32;;47;;;;102.02;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 11:00;2017;3;5;11:00;-16.4;;-25.2;;47;;0.0;;29;;49;;;;102.08;;;;-30;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 12:00;2017;3;5;12:00;-15.9;;-25.5;;44;;0.0;;30;;42;;;;102.17;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 13:00;2017;3;5;13:00;-14.8;;-24.4;;44;;0.0;;32;;46;;;;102.16;;;;-28;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 14:00;2017;3;5;14:00;-13.6;;-24.1;;41;;0.0;;32;;44;;;;102.28;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 15:00;2017;3;5;15:00;-13.2;;-23.9;;40;;0.0;;32;;43;;;;102.34;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 16:00;2017;3;5;16:00;-12.4;;-23.8;;38;;0.0;;31;;35;;;;102.41;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 17:00;2017;3;5;17:00;-11.9;;-23.1;;39;;0.0;;32;;31;;;;102.41;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 18:00;2017;3;5;18:00;-11.6;;-22.9;;39;;0.0;;33;;30;;;;102.40;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 19:00;2017;3;5;19:00;-11.2;;-22.4;;39;;0.0;;33;;22;;;;102.47;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 20:00;2017;3;5;20:00;-11.6;;-22.6;;40;;0.0;;31;;27;;;;102.50;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 21:00;2017;3;5;21:00;-12.5;;-22.6;;43;;0.0;;30;;23;;;;102.57;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 22:00;2017;3;5;22:00;-12.7;;-23.0;;42;;0.0;;30;;25;;;;102.64;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-03-05 23:00;2017;3;5;23:00;-14.4;;-23.2;;47;;0.0;;28;;28;;;;102.73;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 00:00;2017;3;6;00:00;-14.6;;-24.0;;45;;0.0;;29;;16;;;;102.73;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 01:00;2017;3;6;01:00;-16.8;;-24.6;;51;;0.0;;22;;4;;;;102.80;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 02:00;2017;3;6;02:00;-19.7;;-25.1;;62;;0.0;;14;;7;;;;102.83;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 03:00;2017;3;6;03:00;-21.0;;-25.7;;66;;0.0;;0;;1;;;;102.81;;;;-22;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 04:00;2017;3;6;04:00;-21.8;;-26.4;;67;;0.0;;6;;4;;;;102.82;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 05:00;2017;3;6;05:00;-22.2;;-26.5;;68;;0.0;;10;;1;;;;102.82;;;;-23;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 06:00;2017;3;6;06:00;-21.3;;-26.7;;62;;0.0;;9;;4;;;;102.79;;;;-25;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 07:00;2017;3;6;07:00;-20.4;;-26.9;;56;;0.0;;24;;4;;;;102.74;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 08:00;2017;3;6;08:00;-21.0;;-27.6;;55;;0.0;;27;;7;;;;102.71;;;;-27;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 09:00;2017;3;6;09:00;-20.8;;-27.4;;55;;0.0;;29;;6;;;;102.70;;;;-26;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 10:00;2017;3;6;10:00;-21.3;;-27.6;;57;;0.0;;29;;10;;;;102.68;;;;-29;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 11:00;2017;3;6;11:00;-21.3;;-27.3;;58;;0.0;;25;;3;;;;102.66;;;;-24;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 12:00;2017;3;6;12:00;-19.6;;-26.4;;55;;0.0;;33;;2;;;;102.68;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 13:00;2017;3;6;13:00;-17.5;;-25.2;;51;;0.0;;23;;1;;;;102.67;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 14:00;2017;3;6;14:00;-14.8;;-24.0;;45;;0.0;;10;;1;;;;102.61;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 15:00;2017;3;6;15:00;-13.6;;-21.6;;51;;0.0;;25;;2;;;;102.56;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 16:00;2017;3;6;16:00;-8.0;;-19.9;;38;;0.0;;31;;4;;;;102.47;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 17:00;2017;3;6;17:00;-8.8;;-19.7;;41;;0.0;;11;;4;;;;102.41;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 18:00;2017;3;6;18:00;-5.4;;-18.7;;34;;0.0;;28;;3;;;;102.36;;;;-7;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 19:00;2017;3;6;19:00;-4.8;;-17.5;;36;;0.0;;30;;7;;;;102.35;;;;-8;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 20:00;2017;3;6;20:00;-5.4;;-16.9;;40;;0.0;;22;;12;;;;102.33;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 21:00;2017;3;6;21:00;-6.7;;-16.8;;44;;0.0;;22;;18;;;;102.33;;;;-13;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 22:00;2017;3;6;22:00;-7.4;;-17.2;;46;;0.0;;25;;6;;;;102.38;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-03-06 23:00;2017;3;6;23:00;-7.8;;-18.1;;43;;0.0;;28;;2;;;;102.37;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 00:00;2017;3;7;00:00;-9.4;;-18.2;;49;;0.0;;28;;2;;;;102.43;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 01:00;2017;3;7;01:00;-10.5;;-18.2;;53;;0.0;;27;;2;;;;102.46;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 02:00;2017;3;7;02:00;-9.5;;-18.7;;47;;0.0;;23;;11;;;;102.43;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 03:00;2017;3;7;03:00;-11.3;;-18.9;;53;;0.0;;15;;5;;;;102.47;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 04:00;2017;3;7;04:00;-13.0;;-19.0;;61;;0.0;;33;;5;;;;102.48;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 05:00;2017;3;7;05:00;-13.5;;-19.2;;62;;0.0;;34;;6;;;;102.47;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 06:00;2017;3;7;06:00;-11.7;;-18.3;;58;;0.0;;11;;1;;;;102.48;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 07:00;2017;3;7;07:00;-11.5;;-17.8;;59;;0.0;;33;;4;;;;102.50;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 08:00;2017;3;7;08:00;-12.3;;-17.6;;65;;0.0;;27;;5;;;;102.49;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 09:00;2017;3;7;09:00;-13.3;;-17.6;;70;;0.0;;29;;6;;;;102.48;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 10:00;2017;3;7;10:00;-13.4;;-16.8;;75;;0.0;;34;;4;;;;102.54;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 11:00;2017;3;7;11:00;-12.8;;-15.7;;78;;0.0;;29;;8;;;;102.53;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 12:00;2017;3;7;12:00;-12.2;;-15.3;;78;;0.0;;29;;6;;;;102.52;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 13:00;2017;3;7;13:00;-10.9;;-14.6;;74;;0.0;;30;;5;;;;102.52;;;;-14;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 14:00;2017;3;7;14:00;-10.1;;-14.3;;72;;0.0;;31;;4;;;;102.50;;;;-12;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 15:00;2017;3;7;15:00;-10.3;;-13.5;;77;;0.0;;9;;9;;;;102.46;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 16:00;2017;3;7;16:00;-9.8;;-13.2;;76;;0.0;;8;;12;;;;102.40;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 17:00;2017;3;7;17:00;-9.7;;-12.7;;79;;0.0;;7;;12;;;;102.35;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 18:00;2017;3;7;18:00;-9.5;;-12.8;;77;;0.0;;8;;14;;;;102.29;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-03-07 19:00;2017;3;7;19:00;-9.2;;-12.8;;75;;0.0;;8;;15;;;;102.30;;;;-16;;NA
