Longitude (x);Latitude (y);Station Name;Climate ID;Date/Time (UTC);Year;Month;Day;Time (UTC);Temp (C);Temp Flag;Dew Point Temp (C);Dew Point Temp Flag;Rel Hum (%);Rel Hum Flag;Precip. Amount (mm);Precip. Amount Flag;Wind Dir (10s deg);Wind Dir Flag;Wind Spd (km/h);Wind Spd Flag;Visibility (km);Visibility Flag;Stn Press (kPa);Stn Press Flag;Hmdx;Hmdx Flag;Wind Chill;Wind Chill Flag;Weather
-61.68;56.55;NAIN;8502799;2017-05-13 03:00;2017;5;13;03:00;-0.7;;-1.7;;93;;0.0;;;;0;;;;101.85;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 04:00;2017;5;13;04:00;-1.0;;-2.1;;93;;0.0;;33;;3;;;;101.82;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 05:00;2017;5;13;05:00;-1.3;;-2.2;;93;;0.0;;18;;5;;;;101.79;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 06:00;2017;5;13;06:00;-2.3;;-3.1;;94;;0.0;;17;;4;;;;101.76;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 07:00;2017;5;13;07:00;-2.5;;-3.3;;94;;0.0;;31;;4;;;;101.74;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 08:00;2017;5;13;08:00;-2.6;;-3.4;;94;;0.0;;34;;4;;;;101.72;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 09:00;2017;5;13;09:00;-0.9;;-2.0;;92;;0.0;;;;0;;;;101.69;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 10:00;2017;5;13;10:00;0.6;;-1.9;;83;;0.0;;17;;4;;;;101.67;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 11:00;2017;5;13;11:00;2.6;;-0.7;;79;;0.0;;;;0;;;;101.63;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 12:00;2017;5;13;12:00;4.3;;0.7;;77;;0.0;;1;;3;;;;101.58;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 13:00;2017;5;13;13:00;2.5;;0.2;;85;;0.0;;5;;6;;;;101.55;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 14:00;2017;5;13;14:00;3.0;;0.3;;82;;0.0;;3;;5;;;;101.50;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 15:00;2017;5;13;15:00;3.8;;0.3;;78;;0.0;;9;;4;;;;101.49;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 16:00;2017;5;13;16:00;4.2;;0.6;;77;;0.0;;12;;4;;;;101.46;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 17:00;2017;5;13;17:00;4.6;;0.8;;77;;0.0;;4;;4;;;;101.43;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 18:00;2017;5;13;18:00;5.0;;1.1;;76;;0.0;;7;;3;;;;101.42;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 19:00;2017;5;13;19:00;4.6;;0.8;;76;;0.0;;36;;5;;;;101.40;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 20:00;2017;5;13;20:00;3.5;;0.5;;81;;0.0;;1;;5;;;;101.38;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 21:00;2017;5;13;21:00;3.2;;0.4;;82;;0.0;;5;;8;;;;101.39;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 22:00;2017;5;13;22:00;3.4;;0.6;;82;;0.0;;3;;3;;;;101.40;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-13 23:00;2017;5;13;23:00;2.3;;0.3;;86;;0.0;;9;;6;;;;101.41;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 00:00;2017;5;14;00:00;0.8;;-0.5;;91;;0.0;;7;;17;;;;101.42;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 01:00;2017;5;14;01:00;-0.4;;-1.2;;94;;0.0;;6;;4;;;;101.45;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 02:00;2017;5;14;02:00;-1.1;;-1.8;;95;;0.0;;30;;2;;;;101.45;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 03:00;2017;5;14;03:00;-1.1;;-1.6;;96;;0.0;;35;;3;;;;101.43;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 04:00;2017;5;14;04:00;-1.7;;-2.1;;97;;0.0;;18;;3;;;;101.43;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 05:00;2017;5;14;05:00;-2.3;;-2.6;;98;;0.0;;16;;7;;;;101.41;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 06:00;2017;5;14;06:00;-2.9;;-3.2;;98;;0.0;;0;;1;;;;101.39;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 07:00;2017;5;14;07:00;-3.2;;-3.5;;98;;0.0;;12;;1;;;;101.41;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 08:00;2017;5;14;08:00;-3.4;;-3.6;;98;;0.0;;;;0;;;;101.43;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 09:00;2017;5;14;09:00;-3.0;;-3.3;;98;;0.0;;31;;3;;;;101.42;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 10:00;2017;5;14;10:00;-2.7;;-2.9;;98;;0.0;;0;;1;;;;101.44;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 11:00;2017;5;14;11:00;-1.7;;-1.9;;98;;0.0;;10;;2;;;;101.42;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 12:00;2017;5;14;12:00;-0.2;;-1.0;;94;;0.0;;36;;6;;;;101.41;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 13:00;2017;5;14;13:00;0.3;;-1.1;;90;;0.0;;9;;5;;;;101.40;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 14:00;2017;5;14;14:00;1.0;;-0.4;;91;;0.0;;8;;5;;;;101.38;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 15:00;2017;5;14;15:00;1.4;;0.2;;92;;0.0;;8;;14;;;;101.38;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 16:00;2017;5;14;16:00;1.5;;0.5;;93;;0.0;;8;;16;;;;101.36;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 17:00;2017;5;14;17:00;1.8;;0.6;;92;;0.0;;9;;13;;;;101.36;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 18:00;2017;5;14;18:00;2.3;;1.1;;92;;0.0;;7;;14;;;;101.33;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 19:00;2017;5;14;19:00;2.3;;0.8;;90;;0.0;;7;;10;;;;101.31;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 20:00;2017;5;14;20:00;1.6;;0.5;;92;;0.0;;8;;15;;;;101.28;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 21:00;2017;5;14;21:00;1.7;;0.5;;92;;0.0;;8;;15;;;;101.27;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 22:00;2017;5;14;22:00;1.3;;-0.3;;90;;0.0;;7;;12;;;;101.27;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-14 23:00;2017;5;14;23:00;0.7;;-0.5;;92;;0.0;;34;;5;;;;101.25;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 00:00;2017;5;15;00:00;0.3;;-0.9;;92;;0.0;;29;;4;;;;101.25;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 01:00;2017;5;15;01:00;-0.1;;-1.0;;94;;0.0;;32;;5;;;;101.25;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 02:00;2017;5;15;02:00;-0.5;;-1.2;;95;;0.0;;33;;5;;;;101.21;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 03:00;2017;5;15;03:00;-0.5;;-1.0;;96;;0.0;;6;;11;;;;101.18;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 04:00;2017;5;15;04:00;-0.3;;-0.7;;97;;0.0;;5;;4;;;;101.15;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 05:00;2017;5;15;05:00;-0.5;;-0.8;;98;;0.0;;6;;5;;;;101.14;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 06:00;2017;5;15;06:00;-0.8;;-1.0;;99;;0.0;;3;;3;;;;101.11;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 07:00;2017;5;15;07:00;-1.0;;-1.2;;99;;0.0;;3;;3;;;;101.09;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 08:00;2017;5;15;08:00;-1.1;;-1.2;;99;;0.0;;14;;4;;;;101.06;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 09:00;2017;5;15;09:00;-1.0;;-1.1;;100;;0.0;;20;;6;;;;101.03;;;;-3;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 10:00;2017;5;15;10:00;-0.6;;-0.7;;100;;0.0;;18;;9;;;;101.01;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 11:00;2017;5;15;11:00;0.1;;-0.1;;99;;0.0;;18;;10;;;;100.96;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 12:00;2017;5;15;12:00;1.0;;-0.4;;91;;0.0;;19;;10;;;;100.93;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 13:00;2017;5;15;13:00;1.9;;-0.3;;85;;0.0;;13;;8;;;;100.89;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 14:00;2017;5;15;14:00;2.8;;0.3;;84;;0.0;;12;;12;;;;100.83;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 15:00;2017;5;15;15:00;3.0;;0.3;;83;;0.0;;9;;10;;;;100.78;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 16:00;2017;5;15;16:00;2.9;;0.1;;82;;0.0;;2;;4;;;;100.73;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 17:00;2017;5;15;17:00;3.0;;0.6;;84;;0.0;;8;;9;;;;100.69;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 18:00;2017;5;15;18:00;3.4;;0.6;;82;;0.0;;1;;3;;;;100.63;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 19:00;2017;5;15;19:00;4.0;;1.2;;82;;0.0;;1;;4;;;;100.60;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 20:00;2017;5;15;20:00;3.4;;1.0;;84;;0.0;;7;;4;;;;100.58;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 21:00;2017;5;15;21:00;2.7;;0.6;;86;;0.0;;6;;2;;;;100.58;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 22:00;2017;5;15;22:00;2.4;;0.7;;88;;0.0;;6;;3;;;;100.60;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-15 23:00;2017;5;15;23:00;2.9;;0.9;;87;;0.0;;6;;3;;;;100.60;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 00:00;2017;5;16;00:00;2.1;;0.4;;89;;0.0;;29;;7;;;;100.60;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 01:00;2017;5;16;01:00;1.3;;-0.1;;91;;0.0;;34;;3;;;;100.62;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 02:00;2017;5;16;02:00;2.0;;0.7;;91;;0.0;;31;;2;;;;100.63;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 03:00;2017;5;16;03:00;2.9;;1.2;;89;;0.0;;32;;5;;;;100.61;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 04:00;2017;5;16;04:00;2.2;;0.5;;89;;0.0;;31;;3;;;;100.60;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 05:00;2017;5;16;05:00;2.0;;0.4;;89;;0.0;;18;;7;;;;100.64;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 06:00;2017;5;16;06:00;2.0;;0.5;;90;;0.0;;29;;11;;;;100.68;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 07:00;2017;5;16;07:00;1.7;;0.2;;89;;0.0;;12;;8;;;;100.71;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 08:00;2017;5;16;08:00;2.6;;0.5;;87;;0.0;;33;;6;;;;100.76;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 09:00;2017;5;16;09:00;3.3;;1.5;;88;;0.0;;36;;5;;;;100.82;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 10:00;2017;5;16;10:00;2.4;;0.8;;89;;0.0;;6;;10;;;;100.90;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 11:00;2017;5;16;11:00;3.1;;1.1;;87;;0.0;;36;;5;;;;100.93;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 12:00;2017;5;16;12:00;3.2;;0.9;;85;;0.0;;6;;17;;;;100.95;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 13:00;2017;5;16;13:00;4.3;;1.6;;82;;0.0;;2;;6;;;;100.97;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 14:00;2017;5;16;14:00;5.3;;2.2;;80;;0.0;;4;;11;;;;100.96;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 15:00;2017;5;16;15:00;4.4;;2.1;;85;;0.0;;7;;20;;;;100.99;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 16:00;2017;5;16;16:00;3.6;;1.7;;88;;0.0;;7;;19;;;;101.00;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 17:00;2017;5;16;17:00;3.6;;2.1;;90;;0.0;;5;;16;;;;101.02;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 18:00;2017;5;16;18:00;3.7;;1.8;;88;;0.0;;7;;9;;;;101.02;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 19:00;2017;5;16;19:00;3.6;;1.6;;87;;0.0;;7;;10;;;;101.02;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 20:00;2017;5;16;20:00;3.8;;0.9;;82;;0.0;;35;;11;;;;101.01;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 21:00;2017;5;16;21:00;3.8;;1.0;;82;;0.0;;33;;13;;;;100.99;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 22:00;2017;5;16;22:00;2.9;;1.3;;89;;0.0;;3;;19;;;;100.96;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-16 23:00;2017;5;16;23:00;2.1;;1.0;;92;;0.4;;6;;17;;;;100.97;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 00:00;2017;5;17;00:00;1.5;;0.6;;93;;1.6;;6;;14;;;;100.97;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 01:00;2017;5;17;01:00;1.4;;0.6;;94;;1.2;;4;;15;;;;100.95;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 02:00;2017;5;17;02:00;1.3;;0.5;;95;;1.6;;1;;16;;;;100.93;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 03:00;2017;5;17;03:00;1.4;;0.5;;93;;2.0;;36;;15;;;;100.94;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 04:00;2017;5;17;04:00;1.1;;0.3;;94;;1.0;;3;;17;;;;100.93;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 05:00;2017;5;17;05:00;1.0;;0.2;;94;;0.3;;26;;5;;;;100.85;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 06:00;2017;5;17;06:00;0.6;;0.0;;95;;0.9;;33;;20;;;;100.78;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 07:00;2017;5;17;07:00;0.6;;-0.2;;94;;0.3;;34;;23;;;;100.76;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 08:00;2017;5;17;08:00;0.4;;-0.2;;96;;1.1;;34;;20;;;;100.77;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 09:00;2017;5;17;09:00;0.2;;-0.2;;98;;0.6;;1;;19;;;;100.78;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 10:00;2017;5;17;10:00;0.3;;0.0;;98;;1.5;;33;;22;;;;100.80;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 11:00;2017;5;17;11:00;0.2;;-0.2;;98;;3.3;;33;;25;;;;100.81;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 12:00;2017;5;17;12:00;0.3;;0.0;;98;;1.1;;33;;27;;;;100.79;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 13:00;2017;5;17;13:00;0.5;;0.1;;97;;0.6;;33;;26;;;;100.77;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 14:00;2017;5;17;14:00;1.1;;0.4;;95;;0.0;;33;;24;;;;100.80;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 15:00;2017;5;17;15:00;1.6;;0.7;;94;;0.3;;33;;24;;;;100.81;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 16:00;2017;5;17;16:00;2.2;;0.9;;91;;0.2;;33;;20;;;;100.78;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 17:00;2017;5;17;17:00;3.0;;0.9;;86;;0.0;;34;;18;;;;100.76;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 18:00;2017;5;17;18:00;2.8;;0.1;;83;;0.0;;33;;22;;;;100.76;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 19:00;2017;5;17;19:00;2.8;;-0.8;;77;;0.0;;33;;30;;;;100.80;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 20:00;2017;5;17;20:00;2.5;;-0.6;;80;;0.0;;36;;34;;;;100.76;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 21:00;2017;5;17;21:00;3.5;;-0.5;;75;;0.0;;33;;20;;;;100.75;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 22:00;2017;5;17;22:00;3.4;;-0.5;;76;;0.0;;32;;30;;;;100.75;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-17 23:00;2017;5;17;23:00;2.5;;-0.7;;79;;0.0;;32;;28;;;;100.76;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 00:00;2017;5;18;00:00;1.9;;-0.8;;82;;0.0;;33;;27;;;;100.80;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 01:00;2017;5;18;01:00;1.8;;-1.0;;82;;0.0;;32;;29;;;;100.80;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 02:00;2017;5;18;02:00;1.7;;-1.1;;82;;0.0;;33;;28;;;;100.78;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 03:00;2017;5;18;03:00;1.5;;-1.2;;82;;0.0;;32;;30;;;;100.74;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 04:00;2017;5;18;04:00;1.3;;-1.5;;82;;0.0;;33;;21;;;;100.68;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 05:00;2017;5;18;05:00;1.0;;-1.7;;82;;0.0;;31;;17;;;;100.61;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 06:00;2017;5;18;06:00;0.9;;-2.2;;80;;0.0;;30;;19;;;;100.59;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 07:00;2017;5;18;07:00;0.7;;-2.3;;80;;0.0;;32;;17;;;;100.55;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 08:00;2017;5;18;08:00;0.5;;-2.9;;78;;0.0;;30;;18;;;;100.56;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 09:00;2017;5;18;09:00;0.5;;-3.8;;73;;0.0;;32;;17;;;;100.58;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 10:00;2017;5;18;10:00;1.6;;-3.7;;68;;0.0;;31;;17;;;;100.56;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 11:00;2017;5;18;11:00;1.7;;-3.0;;71;;0.0;;2;;6;;;;100.51;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 12:00;2017;5;18;12:00;1.9;;-2.7;;71;;0.0;;5;;4;;;;100.45;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 13:00;2017;5;18;13:00;3.0;;-1.9;;70;;0.0;;10;;8;;;;100.34;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 14:00;2017;5;18;14:00;3.0;;-0.5;;78;;0.0;;10;;7;;;;100.31;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 15:00;2017;5;18;15:00;2.3;;-0.2;;84;;0.0;;8;;13;;;;100.28;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 16:00;2017;5;18;16:00;2.0;;-0.7;;82;;0.0;;8;;12;;;;100.24;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 17:00;2017;5;18;17:00;3.1;;-1.4;;72;;0.0;;12;;17;;;;100.13;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 18:00;2017;5;18;18:00;2.8;;-0.5;;78;;0.0;;10;;19;;;;100.06;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 19:00;2017;5;18;19:00;2.2;;0.1;;86;;0.0;;8;;20;;;;100.06;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 20:00;2017;5;18;20:00;0.8;;-0.7;;90;;0.0;;7;;23;;;;100.09;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 21:00;2017;5;18;21:00;0.6;;-0.9;;90;;0.0;;8;;23;;;;100.11;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 22:00;2017;5;18;22:00;0.2;;-1.2;;90;;0.0;;9;;25;;;;100.08;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-18 23:00;2017;5;18;23:00;0.1;;-1.1;;92;;0.0;;9;;21;;;;100.07;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 00:00;2017;5;19;00:00;-0.3;;-1.2;;94;;0.2;;8;;20;;;;100.07;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 01:00;2017;5;19;01:00;-0.5;;-1.7;;92;;0.0;;8;;19;;;;100.10;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 02:00;2017;5;19;02:00;-0.6;;-1.1;;96;;0.0;;7;;14;;;;100.07;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 03:00;2017;5;19;03:00;-0.8;;-1.3;;97;;0.0;;8;;16;;;;100.06;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 04:00;2017;5;19;04:00;-0.8;;-1.2;;98;;0.2;;6;;15;;;;100.07;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 05:00;2017;5;19;05:00;-0.9;;-1.2;;98;;0.0;;6;;16;;;;100.09;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 06:00;2017;5;19;06:00;-1.1;;-1.4;;98;;0.2;;3;;8;;;;100.15;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 07:00;2017;5;19;07:00;-1.2;;-1.4;;98;;0.5;;1;;13;;;;100.17;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 08:00;2017;5;19;08:00;-1.3;;-1.6;;98;;0.2;;35;;13;;;;100.26;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 09:00;2017;5;19;09:00;-1.1;;-1.5;;97;;0.2;;1;;10;;;;100.35;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 10:00;2017;5;19;10:00;-0.8;;-1.2;;97;;0.0;;1;;8;;;;100.43;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 11:00;2017;5;19;11:00;-0.2;;-1.3;;93;;0.0;;34;;13;;;;100.52;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 12:00;2017;5;19;12:00;0.7;;-0.7;;91;;0.0;;33;;12;;;;100.59;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 13:00;2017;5;19;13:00;1.8;;-0.4;;86;;0.0;;34;;12;;;;100.68;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 14:00;2017;5;19;14:00;3.0;;-0.3;;79;;0.0;;36;;5;;;;100.76;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 15:00;2017;5;19;15:00;3.3;;-1.1;;72;;0.0;;1;;4;;;;100.84;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 16:00;2017;5;19;16:00;4.3;;-1.5;;66;;0.0;;36;;5;;;;100.90;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 17:00;2017;5;19;17:00;3.1;;0.1;;81;;0.0;;9;;11;;;;100.99;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 18:00;2017;5;19;18:00;3.0;;0.3;;83;;0.0;;8;;16;;;;101.07;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 19:00;2017;5;19;19:00;2.8;;0.2;;83;;0.0;;9;;18;;;;101.17;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 20:00;2017;5;19;20:00;2.4;;-1.0;;78;;0.0;;8;;17;;;;101.26;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 21:00;2017;5;19;21:00;2.0;;-0.5;;84;;0.0;;8;;16;;;;101.35;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 22:00;2017;5;19;22:00;1.8;;-0.9;;82;;0.0;;9;;13;;;;101.42;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-19 23:00;2017;5;19;23:00;1.4;;-1.6;;80;;0.0;;5;;4;;;;101.49;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-20 00:00;2017;5;20;00:00;1.1;;-1.9;;81;;0.0;;11;;6;;;;101.56;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-20 01:00;2017;5;20;01:00;0.3;;-1.6;;87;;0.0;;33;;2;;;;101.61;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-20 02:00;2017;5;20;02:00;0.3;;-1.3;;89;;0.0;;35;;2;;;;101.64;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-05-20 03:00;2017;5;20;03:00;-0.6;;-2.4;;88;;0.0;;9;;2;;;;101.66;;;;-1;;NA
-61.68;56.55;NAIN;8502799;2017-05-20 04:00;2017;5;20;04:00;-0.2;;-3.8;;77;;0.0;;32;;16;;;;101.69;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-05-20 05:00;2017;5;20;05:00;0.0;;-4.6;;71;;0.0;;29;;21;;;;101.76;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-05-20 06:00;2017;5;20;06:00;-0.4;;-5.2;;70;;0.0;;30;;25;;;;101.83;;;;-6;;NA
-61.68;56.55;NAIN;8502799;2017-05-20 07:00;2017;5;20;07:00;-0.3;;-5.5;;68;;0.0;;30;;25;;;;101.89;;;;-6;;NA
